1.343456543456543528e+01,1.481218781218781189e+01
1.853846153846154010e+01,1.724375624375624483e+01
2.108791208791208760e+01,1.037062937062936996e+01
2.879120879120879195e+01,1.043156843156843117e+01
1.940859140859140908e+01,1.025174825174825166e+01
1.726973026973027103e+01,1.259840159840159757e+01
2.833666333666333514e+01,1.422677322677322742e+01
2.302297702297702386e+01,5.085914085914086336e+00
1.662137862137862143e+01,1.266833166833166757e+01
2.704595404595404773e+01,1.830369630369630229e+01
2.527772227772227609e+01,1.982717282717282714e+01
2.369430569430569378e+01,1.035564435564435648e+01
1.501298701298701310e+01,9.958041958041958353e+00
1.043356643356643332e+01,1.232767232767232812e+01
1.451048951048950997e+01,5.583416583416583201e+00
2.179920079920080056e+01,1.564635364635364567e+01
2.692407592407592531e+01,6.662337662337662003e+00
2.130469530469530426e+01,1.767032967032967150e+01
1.919580419580419672e+01,6.956043956043956200e+00
2.289910089910089752e+01,1.217382617382617305e+01
1.666933066933066954e+01,5.342657342657342490e+00
1.136763236763236762e+01,1.896803196803196911e+01
2.264135864135864296e+01,9.542457542457542630e+00
1.944655344655344820e+01,1.950249750249750136e+01
2.503896103896103753e+01,1.825174825174825344e+01
2.864835164835164960e+01,1.741058941058940945e+01
2.456843156843156706e+01,1.181118881118881170e+01
1.317082917082917071e+01,9.086913086913087412e+00
2.863436563436563276e+01,1.195404595404595405e+01
1.739060939060939148e+01,1.082517482517482499e+01
1.579420579420579429e+01,1.020479520479520552e+01
1.138561438561438521e+01,7.748251748251748339e+00
1.121778221778221862e+01,6.554445554445554656e+00
1.619180819180819242e+01,7.215784215784215583e+00
1.054545454545454497e+01,7.752247752247752643e+00
1.258941058941058877e+01,1.399200799200799139e+01
1.068431568431568479e+01,9.054945054945054750e+00
2.011388611388611380e+01,1.242957042957042901e+01
1.374925074925074853e+01,1.492207792207792139e+01
1.455944055944056004e+01,1.772227772227772391e+01
2.987512487512487525e+01,1.235964035964035901e+01
2.410889110889110754e+01,9.069930069930070005e+00
2.915884115884115957e+01,1.021478521478521451e+01
2.703796203796203912e+01,1.181618381618381619e+01
1.118981018981019027e+01,1.538761238761238737e+01
1.655544455544455573e+01,1.462637362637362592e+01
2.937262737262737389e+01,1.803696303696303715e+01
1.868631368631368517e+01,1.622277722277722134e+01
2.344855144855144857e+01,5.364635364635364390e+00
2.092307692307692335e+01,8.529470529470529527e+00
1.413486513486513552e+01,1.953746253746253814e+01
1.375424575424575480e+01,7.990009990009990126e+00
1.101098901098901095e+01,1.214485514485514450e+01
1.595104895104895171e+01,5.821178821178821572e+00
2.787312687312687487e+01,1.426973026973026926e+01
2.875224775224775087e+01,1.356443556443556453e+01
1.726373626373626280e+01,1.536463536463536528e+01
1.543056943056943098e+01,1.339160839160839167e+01
2.416283716283716387e+01,1.574325674325674385e+01
1.031768231768231736e+01,5.886113886113886196e+00
2.077922077922077904e+01,1.351848151848151858e+01
2.924875124875124754e+01,1.072727272727272663e+01
2.255744255744255611e+01,1.400399600399600430e+01
1.580519480519480524e+01,1.912387612387612279e+01
1.459540459540459523e+01,6.903096903096902714e+00
2.157042957042957099e+01,9.810189810189809734e+00
2.050549450549450725e+01,5.510489510489510856e+00
2.779720279720279663e+01,1.314085914085914020e+01
1.820779220779220609e+01,1.046253746253746186e+01
1.552147852147852092e+01,9.127872127872127095e+00
2.759240759240759289e+01,1.273326673326673308e+01
1.283916083916083828e+01,1.822677322677322564e+01
1.273626373626373542e+01,6.701298701298701310e+00
2.225074925074925147e+01,1.279120879120879195e+01
1.551148851148851193e+01,1.421578421578421647e+01
2.808391608391608329e+01,1.809490509490509424e+01
2.774625374625374619e+01,1.537662337662337642e+01
2.993906093906094057e+01,1.114185814185814216e+01
1.760439560439560580e+01,1.143756243756243762e+01
1.514085914085914020e+01,1.918881118881119008e+01
1.805594405594405671e+01,1.605294705294705437e+01
2.888111888111887993e+01,6.202797202797202480e+00
1.040159840159840243e+01,6.700299700299700234e+00
2.467832167832167656e+01,5.579420579420579784e+00
1.907192807192807038e+01,1.596803196803196734e+01
2.206293706293706336e+01,7.301698301698301918e+00
2.672227772227772391e+01,1.542157842157842218e+01
1.277122877122877043e+01,1.926873126873126907e+01
1.841458541458541376e+01,1.477422577422577454e+01
1.114785214785214862e+01,1.977622377622377670e+01
2.925474525474525578e+01,1.629670329670329565e+01
2.674425574425574581e+01,1.958441558441558428e+01
2.556543456543456472e+01,1.613986013986014001e+01
2.400099900099900196e+01,1.176123876123876144e+01
1.796803196803196911e+01,1.802097902097901994e+01
2.269130869130869144e+01,1.241658341658341591e+01
1.260339660339660384e+01,1.805594405594405671e+01
2.579720279720279663e+01,1.932667332667332616e+01
1.953746253746253814e+01,1.186613386613386645e+01
2.066933066933066954e+01,1.338261738261738287e+01
2.096803196803196911e+01,8.045954045954045952e+00
2.130769230769230660e+01,1.643056943056943098e+01
2.651648351648351820e+01,9.188811188811188302e+00
2.354745254745254712e+01,8.986013986013986710e+00
2.934465534465534375e+01,1.244255744255744212e+01
2.628171828171828039e+01,1.470229770229770239e+01
1.719680319680319514e+01,8.895104895104894993e+00
2.080419580419580328e+01,1.840759240759240711e+01
1.844555444555444623e+01,1.319680319680319691e+01
1.239860139860139832e+01,7.855144855144855498e+00
2.918581418581418419e+01,1.963236763236763238e+01
1.794505494505494525e+01,1.070229770229770239e+01
2.952247752247752288e+01,1.747452547452547478e+01
2.643156843156843294e+01,7.016983016983017407e+00
1.953146853146852990e+01,9.268731268731269068e+00
1.773026973026972897e+01,9.038961038961039307e+00
2.332067932067932148e+01,7.666333666333666308e+00
2.507192807192807038e+01,5.415584415584415723e+00
2.172527472527472625e+01,1.410089910089910070e+01
1.152347652347652307e+01,8.109890109890109500e+00
1.316583416583416621e+01,1.564735264735264764e+01
2.365434565434565428e+01,9.637362637362636875e+00
2.636263736263736135e+01,1.355844155844155807e+01
2.155944055944056004e+01,1.302697302697302639e+01
2.457342657342657333e+01,1.429770229770229761e+01
1.738961038961038952e+01,1.758441558441558428e+01
1.140559440559440496e+01,1.632767232767232812e+01
2.633966033966034104e+01,9.917082917082916893e+00
2.546853146853147010e+01,1.230469530469530426e+01
1.990009990009989949e+01,9.535464535464535984e+00
2.840259740259740084e+01,1.831868131868131755e+01
1.309090909090909172e+01,1.673126873126873093e+01
1.177122877122877043e+01,9.870129870129870753e+00
1.644355644355644230e+01,6.207792207792207861e+00
2.182817182817182911e+01,9.236763236763236407e+00
2.384615384615384670e+01,1.286613386613386645e+01
1.319080919080919045e+01,1.133066933066933046e+01
2.682217782217782087e+01,8.648351648351647825e+00
1.751848151848151858e+01,1.906093906093905943e+01
1.030069930069929995e+01,5.071928071928072157e+00
2.178921078921078802e+01,1.453846153846153832e+01
2.281518481518481423e+01,1.660039960039960150e+01
1.913786213786213963e+01,1.540859140859140908e+01
2.352247752247752288e+01,8.979020979020978288e+00
2.992607392607392569e+01,1.449350649350649434e+01
2.536963036963036799e+01,1.464135864135864118e+01
2.908991008991009153e+01,1.304695304695304614e+01
2.310389610389610482e+01,1.044355644355644408e+01
1.871828171828171961e+01,1.500299700299700234e+01
2.825374625374625381e+01,1.124275724275724286e+01
2.667332667332667384e+01,1.556143856143856219e+01
2.994405594405594329e+01,1.899500499500499373e+01
1.776123876123876144e+01,7.700299700299700234e+00
2.801698301698301563e+01,1.521678321678321666e+01
2.376523476523476575e+01,5.196803196803196911e+00
1.649750249750249864e+01,1.076823176823176809e+01
2.665434565434565428e+01,1.910089910089910248e+01
2.682217782217782087e+01,6.451548451548451801e+00
1.200799200799200861e+01,1.837262737262737389e+01
2.023776223776223659e+01,1.260339660339660384e+01
1.691308691308691436e+01,1.486313686313686233e+01
2.373026973026972897e+01,1.178521478521478549e+01
2.717582417582417520e+01,1.977722277722277866e+01
2.928871128871128704e+01,5.287712287712287740e+00
1.187512487512487525e+01,1.097802197802197810e+01
1.617982017982017950e+01,1.103696303696303715e+01
2.333666333666333514e+01,1.937662337662337819e+01
2.629070929070929097e+01,1.594605394605394544e+01
2.780519480519480524e+01,6.934065934065934300e+00
2.143956043956043800e+01,7.832167832167832522e+00
2.077422577422577277e+01,1.799900099900099804e+01
1.892407592407592531e+01,1.525874125874125831e+01
1.291808191808191886e+01,1.640159840159840243e+01
1.169530469530469574e+01,5.046953046953047028e+00
1.797602397602397772e+01,8.064935064935065512e+00
1.824475524475524324e+01,5.919080919080919045e+00
1.889510489510489677e+01,1.331668331668331717e+01
1.747352647352647281e+01,1.852547452547452522e+01
2.570429570429570276e+01,7.980019980019980252e+00
